,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,PANNs,84794009,WHN-L1,0.814965370720855,0.9328844135521729,0.11791904283131793
1,ReefSet,PANNs,84794009,WHN-L2,0.8080251309467908,0.9319934987143984,0.12396836776760756
2,ReefSet,PANNs,84794009,ENQ-L1,0.7616024972813581,0.834780032048658,0.07317753476729993
3,ReefSet,PANNs,84794009,ENQ-L2,0.7688293424279887,0.8505321398108628,0.08170279738287411
4,ReefSet,PANNs,84794009,END1-L1,0.8815422301433837,0.9293781034236271,0.04783587328024341
5,ReefSet,PANNs,84794009,END1-L2,0.8796973302411373,0.9365570309504899,0.056859700709352645
6,ReefSet,PANNs,84794009,END2-L1,0.8503870807792785,0.9096479863217115,0.05926090554243302
7,ReefSet,PANNs,84794009,END2-L2,0.836069753952787,0.8920992307230051,0.05602947677021808
8,ReefSet,PANNs,84794009,ENSC-L1,0.7391347348928381,0.877470720512833,0.13833598561999494
9,ReefSet,PANNs,84794009,ENSC-L2,0.7470141869382217,0.8594225705057695,0.11240838356754779
10,ReefSet,PANNs,84794009,PSH-L1,0.9325369800290177,0.980437005177308,0.04790002514829028
11,ReefSet,PANNs,84794009,PSH-L2,0.9264952242052202,0.9757234731308845,0.04922824892566424
12,ReefSet,PANNs,84794009,TST-L1,0.710804038124275,0.8992848699406631,0.1884808318163882
13,ReefSet,PANNs,84794009,TST-L2,0.6822343504325911,0.8860963395660475,0.20386198913345643
