,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,PANNs,84794009,WHN-L1,0.8149724088763954,0.9333033276651064,0.11833091878871094
1,ReefSet,PANNs,84794009,WHN-L2,0.8080380140000557,0.9299181712280497,0.12188015722799395
2,ReefSet,PANNs,84794009,ENQ-L1,0.7616044242849492,0.8249032011673321,0.06329877688238283
3,ReefSet,PANNs,84794009,ENQ-L2,0.7688337812381831,0.8450771781620463,0.07624339692386317
4,ReefSet,PANNs,84794009,END1-L1,0.8815436032354774,0.9291650657197026,0.04762146248422516
5,ReefSet,PANNs,84794009,END1-L2,0.8797006395133156,0.9364553666869592,0.056754727173643604
6,ReefSet,PANNs,84794009,END2-L1,0.8503900240183153,0.9109745477632056,0.06058452374489032
7,ReefSet,PANNs,84794009,END2-L2,0.8360753429585557,0.8895294291057123,0.05345408614715663
8,ReefSet,PANNs,84794009,ENSC-L1,0.7391461637396924,0.8833348912368895,0.14418872749719702
9,ReefSet,PANNs,84794009,ENSC-L2,0.7470273853569233,0.8585875911512991,0.11156020579437587
10,ReefSet,PANNs,84794009,PSH-L1,0.9325374832819496,0.9798094345035998,0.04727195122165018
11,ReefSet,PANNs,84794009,PSH-L2,0.9264960374451255,0.9754553087528782,0.04895927130775268
12,ReefSet,PANNs,84794009,TST-L1,0.7108153229110048,0.901578548093175,0.19076322518217015
13,ReefSet,PANNs,84794009,TST-L2,0.6822368642043849,0.8837463902762753,0.20150952607189043
