,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,AMAuT,103072070,WHN-L1,0.7747387551113131,0.8624261699227623,0.08768741481144926
1,SpeechCommandsV2,AMAuT,103072070,WHN-L2,0.7585642889595638,0.851976374375284,0.0934120854157201
2,SpeechCommandsV2,AMAuT,103072070,ENQ-L1,0.84525215810995,0.8435256701499318,-0.0017264879600181748
3,SpeechCommandsV2,AMAuT,103072070,ENQ-L2,0.8569741026805997,0.8576101771921854,0.0006360745115856492
4,SpeechCommandsV2,AMAuT,103072070,END1-L1,0.9038618809631985,0.910222626079055,0.006360745115856492
5,SpeechCommandsV2,AMAuT,103072070,END1-L2,0.9077691958200818,0.9130395274875057,0.005270331667423966
6,SpeechCommandsV2,AMAuT,103072070,END2-L1,0.9084052703316674,0.9118582462517038,0.0034529759200363497
7,SpeechCommandsV2,AMAuT,103072070,END2-L2,0.902044525215811,0.9054066333484779,0.0033621081326669078
8,SpeechCommandsV2,AMAuT,103072070,ENSC-L1,0.7437528396183553,0.8338936846887778,0.09014084507042253
9,SpeechCommandsV2,AMAuT,103072070,ENSC-L2,0.749204906860518,0.818537028623353,0.06933212176283499
10,SpeechCommandsV2,AMAuT,103072070,PSH-L1,0.7395729213993639,0.7522035438437074,0.012630622444343431
11,SpeechCommandsV2,AMAuT,103072070,PSH-L2,0.5855520218082689,0.5966378918673331,0.01108587005906414
12,SpeechCommandsV2,AMAuT,103072070,TST-L1,0.8870513402998637,0.9267605633802817,0.03970922308041802
13,SpeechCommandsV2,AMAuT,103072070,TST-L2,0.8742389822807815,0.9187641980917765,0.044525215810995
