,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,AMAuT,103072070,WHN-L1,0.7747387551113131,0.8621535665606542,0.08741481144934116
1,SpeechCommandsV2,AMAuT,103072070,WHN-L2,0.7585642889595638,0.8535211267605634,0.0949568378009995
2,SpeechCommandsV2,AMAuT,103072070,ENQ-L1,0.84525215810995,0.8429804634257155,-0.002271694684234493
3,SpeechCommandsV2,AMAuT,103072070,ENQ-L2,0.8569741026805997,0.8567014993184916,-0.00027260336210810365
4,SpeechCommandsV2,AMAuT,103072070,END1-L1,0.9037710131758292,0.9086778736937755,0.00490686051794631
5,SpeechCommandsV2,AMAuT,103072070,END1-L2,0.9077691958200818,0.9122217174011813,0.0044525215810995444
6,SpeechCommandsV2,AMAuT,103072070,END2-L1,0.9084052703316674,0.9126760563380282,0.004270786006360772
7,SpeechCommandsV2,AMAuT,103072070,END2-L2,0.902044525215811,0.9044979554747842,0.002453430258973155
8,SpeechCommandsV2,AMAuT,103072070,ENSC-L1,0.7437528396183553,0.8344388914129941,0.09068605179463884
9,SpeechCommandsV2,AMAuT,103072070,ENSC-L2,0.749204906860518,0.815629259427533,0.06642435256701495
10,SpeechCommandsV2,AMAuT,103072070,PSH-L1,0.7395729213993639,0.7516583371194911,0.012085415720127224
11,SpeechCommandsV2,AMAuT,103072070,PSH-L2,0.5855520218082689,0.598091776465243,0.0125397546569741
12,SpeechCommandsV2,AMAuT,103072070,TST-L1,0.8870513402998637,0.9270331667423898,0.039981826442526125
13,SpeechCommandsV2,AMAuT,103072070,TST-L2,0.8742389822807815,0.9193094048159928,0.04507042253521132
