,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,AMAuT,103072070,WHN-L1,0.7747387551113131,0.8628805088596093,0.08814175374829625
1,SpeechCommandsV2,AMAuT,103072070,WHN-L2,0.7585642889595638,0.8530667878237165,0.09450249886415263
2,SpeechCommandsV2,AMAuT,103072070,ENQ-L1,0.84525215810995,0.8434348023625625,-0.0018173557473875057
3,SpeechCommandsV2,AMAuT,103072070,ENQ-L2,0.8569741026805997,0.8556110858700591,-0.0013630168105406293
4,SpeechCommandsV2,AMAuT,103072070,END1-L1,0.9037710131758292,0.9096774193548387,0.005906406179009505
5,SpeechCommandsV2,AMAuT,103072070,END1-L2,0.9077691958200818,0.9130395274875057,0.005270331667423966
6,SpeechCommandsV2,AMAuT,103072070,END2-L1,0.9084052703316674,0.9135847342117219,0.0051794638800545245
7,SpeechCommandsV2,AMAuT,103072070,END2-L2,0.902044525215811,0.904952294411631,0.0029077691958200313
8,SpeechCommandsV2,AMAuT,103072070,ENSC-L1,0.7437528396183553,0.8339845524761472,0.09023171285779197
9,SpeechCommandsV2,AMAuT,103072070,ENSC-L2,0.749204906860518,0.8169922762380736,0.06778736937755558
10,SpeechCommandsV2,AMAuT,103072070,PSH-L1,0.7395729213993639,0.7507496592457974,0.011176737846433471
11,SpeechCommandsV2,AMAuT,103072070,PSH-L2,0.5855520218082689,0.5950931394820536,0.009541117673784627
12,SpeechCommandsV2,AMAuT,103072070,TST-L1,0.8870513402998637,0.9266696955929123,0.03961835529304869
13,SpeechCommandsV2,AMAuT,103072070,TST-L2,0.8742389822807815,0.919127669241254,0.044888686960472546
