,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,HuBERT,119772166,WHN-L1,0.5792258423837371,0.9120022277917015,0.3327763854079644
1,VocalSound,HuBERT,119772166,WHN-L2,0.5806182121971596,0.9022556390977443,0.3216374269005847
2,VocalSound,HuBERT,119772166,ENQ-L1,0.696463380673907,0.8952937900306321,0.19883040935672514
3,VocalSound,HuBERT,119772166,ENQ-L2,0.7296017822333611,0.9028125870231133,0.17321080478975215
4,VocalSound,HuBERT,119772166,END1-L1,0.8482316903369534,0.9161793372319688,0.06794764689501531
5,VocalSound,HuBERT,119772166,END1-L2,0.8340295182400446,0.9133945976051239,0.0793650793650793
6,VocalSound,HuBERT,119772166,END2-L1,0.8334725703146756,0.9184071289334447,0.08493455861876908
7,VocalSound,HuBERT,119772166,END2-L2,0.7878028404344194,0.9125591757170705,0.12475633528265107
8,VocalSound,HuBERT,119772166,ENSC-L1,0.6396546922862713,0.9061542745753272,0.2664995822890559
9,VocalSound,HuBERT,119772166,ENSC-L2,0.6808688387635756,0.9028125870231133,0.22194374825953767
10,VocalSound,HuBERT,119772166,PSH-L1,0.8880534670008354,0.9072681704260651,0.019214703425229684
11,VocalSound,HuBERT,119772166,PSH-L2,0.8629908103592314,0.8947368421052632,0.031746031746031744
12,VocalSound,HuBERT,119772166,TST-L1,0.70843776106934,0.9097744360902256,0.2013366750208856
13,VocalSound,HuBERT,119772166,TST-L2,0.7045391255917571,0.9086605402394876,0.20412141464773048
