,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,HuBERT,119772166,WHN-L1,0.5795043163464216,0.911166805903648,0.3316624895572263
1,VocalSound,HuBERT,119772166,WHN-L2,0.580339738234475,0.9078251183514341,0.32748538011695905
2,VocalSound,HuBERT,119772166,ENQ-L1,0.6967418546365914,0.8952937900306321,0.1985519353940407
3,VocalSound,HuBERT,119772166,ENQ-L2,0.7296017822333611,0.9039264828738512,0.1743247006404901
4,VocalSound,HuBERT,119772166,END1-L1,0.8482316903369534,0.9167362851573377,0.06850459482038429
5,VocalSound,HuBERT,119772166,END1-L2,0.8340295182400446,0.9153439153439153,0.08131439710387078
6,VocalSound,HuBERT,119772166,END2-L1,0.8334725703146756,0.9214703425229741,0.08799777220829852
7,VocalSound,HuBERT,119772166,END2-L2,0.7875243664717348,0.9131161236424394,0.1255917571707046
8,VocalSound,HuBERT,119772166,ENSC-L1,0.6399331662489557,0.8966861598440545,0.25675299359509884
9,VocalSound,HuBERT,119772166,ENSC-L2,0.6805903648008911,0.9019771651350599,0.2213868003341688
10,VocalSound,HuBERT,119772166,PSH-L1,0.8877749930381509,0.9036480089111668,0.015873015873015928
11,VocalSound,HuBERT,119772166,PSH-L2,0.8629908103592314,0.8939014202172096,0.030910609857978222
12,VocalSound,HuBERT,119772166,TST-L1,0.70843776106934,0.910609857978279,0.202172096908939
13,VocalSound,HuBERT,119772166,TST-L2,0.7048175995544417,0.9061542745753272,0.20133667502088548
