,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,PANNs,84792981,WHN-L1,0.7128577919127669,0.17519309404815991,-0.5376646978646069
1,SpeechCommandsV2,PANNs,84792981,WHN-L2,0.704225352112676,0.1741026805997274,-0.5301226715129486
2,SpeechCommandsV2,PANNs,84792981,ENQ-L1,0.752112676056338,0.21453884597910042,-0.5375738300772376
3,SpeechCommandsV2,PANNs,84792981,ENQ-L2,0.7645615629259428,0.22762380736029078,-0.536937755565652
4,SpeechCommandsV2,PANNs,84792981,END1-L1,0.8368014538845979,0.26460699681962746,-0.5721944570649704
5,SpeechCommandsV2,PANNs,84792981,END1-L2,0.8400726942298955,0.2441617446615175,-0.595910949568378
6,SpeechCommandsV2,PANNs,84792981,END2-L1,0.8400726942298955,0.25770104497955476,-0.5823716492503408
7,SpeechCommandsV2,PANNs,84792981,END2-L2,0.8354384370740573,0.24225352112676057,-0.5931849159472967
8,SpeechCommandsV2,PANNs,84792981,ENSC-L1,0.6815084052703316,0.169195820081781,-0.5123125851885506
9,SpeechCommandsV2,PANNs,84792981,ENSC-L2,0.6881417537482962,0.1800999545661063,-0.50804179918219
10,SpeechCommandsV2,PANNs,84792981,PSH-L1,0.7043162199000454,0.1899136756019991,-0.5144025442980463
11,SpeechCommandsV2,PANNs,84792981,PSH-L2,0.567741935483871,0.1481144934120854,-0.4196274420717856
12,SpeechCommandsV2,PANNs,84792981,TST-L1,0.7070422535211267,0.37628350749659245,-0.33075874602453426
13,SpeechCommandsV2,PANNs,84792981,TST-L2,0.6907769195820082,0.3868241708314403,-0.3039527487505679
