,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,PANNs,84792981,WHN-L1,0.7127669241253975,0.1551113130395275,-0.55765561108587
1,SpeechCommandsV2,PANNs,84792981,WHN-L2,0.7043162199000454,0.17546569741026807,-0.5288505224897774
2,SpeechCommandsV2,PANNs,84792981,ENQ-L1,0.752112676056338,0.2335302135393003,-0.5185824625170377
3,SpeechCommandsV2,PANNs,84792981,ENQ-L2,0.7645615629259428,0.2585188550658791,-0.5060427078600637
4,SpeechCommandsV2,PANNs,84792981,END1-L1,0.8368923216719673,0.26297137664697867,-0.5739209450249886
5,SpeechCommandsV2,PANNs,84792981,END1-L2,0.8400726942298955,0.2555202180826897,-0.5845524761472058
6,SpeechCommandsV2,PANNs,84792981,END2-L1,0.8400726942298955,0.26215356656065425,-0.5779191276692413
7,SpeechCommandsV2,PANNs,84792981,END2-L2,0.8352567014993185,0.2528850522489777,-0.5823716492503408
8,SpeechCommandsV2,PANNs,84792981,ENSC-L1,0.6816901408450704,0.17501135847342117,-0.5066787823716492
9,SpeechCommandsV2,PANNs,84792981,ENSC-L2,0.6881417537482962,0.19645615629259428,-0.49168559745570195
10,SpeechCommandsV2,PANNs,84792981,PSH-L1,0.7043162199000454,0.191821899136756,-0.5124943207632895
11,SpeechCommandsV2,PANNs,84792981,PSH-L2,0.567741935483871,0.1579282144479782,-0.40981372103589275
12,SpeechCommandsV2,PANNs,84792981,TST-L1,0.7070422535211267,0.396637891867333,-0.3104043616537937
13,SpeechCommandsV2,PANNs,84792981,TST-L2,0.6906860517946388,0.385552021808269,-0.30513402998636985
