,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,AMAuT,97005989,WHN-L1,0.7268170426065163,0.8643831801726538,0.13756613756613756
1,VocalSound,AMAuT,97005989,WHN-L2,0.7142857142857143,0.8579782790309106,0.14369256474519632
2,VocalSound,AMAuT,97005989,ENQ-L1,0.7850181008075745,0.8315232525758841,0.046505151768309605
3,VocalSound,AMAuT,97005989,ENQ-L2,0.7858535226956279,0.8384851016429964,0.052631578947368474
4,VocalSound,AMAuT,97005989,END1-L1,0.8212197159565581,0.873572820941242,0.05235310498468393
5,VocalSound,AMAuT,97005989,END1-L2,0.8173210804789752,0.8755221386800334,0.05820105820105814
6,VocalSound,AMAuT,97005989,END2-L1,0.8148148148148148,0.872458925090504,0.057644110275689275
7,VocalSound,AMAuT,97005989,END2-L2,0.8061821219715957,0.8710665552770815,0.06488443330548588
8,VocalSound,AMAuT,97005989,ENSC-L1,0.721526037315511,0.8635477582846004,0.14202172096908938
9,VocalSound,AMAuT,97005989,ENSC-L2,0.7254246727930939,0.8368142578668895,0.1113895850737956
10,VocalSound,AMAuT,97005989,PSH-L1,0.8357003620161515,0.8446115288220551,0.008911166805903648
11,VocalSound,AMAuT,97005989,PSH-L2,0.8109161793372319,0.8142578668894458,0.003341687552213868
12,VocalSound,AMAuT,97005989,TST-L1,0.7816764132553606,0.8638262322472848,0.0821498189919242
13,VocalSound,AMAuT,97005989,TST-L2,0.7766638819270398,0.8532442216652742,0.07658033973823442
