,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,AMAuT,97005989,WHN-L1,0.7268170426065163,0.8691172375382902,0.14230019493177393
1,VocalSound,AMAuT,97005989,WHN-L2,0.7142857142857143,0.859927596769702,0.14564188248398768
2,VocalSound,AMAuT,97005989,ENQ-L1,0.7850181008075745,0.8351434140907825,0.05012531328320802
3,VocalSound,AMAuT,97005989,ENQ-L2,0.7858535226956279,0.8398774714564188,0.05402394876079086
4,VocalSound,AMAuT,97005989,END1-L1,0.8212197159565581,0.87468671679198,0.053467000835421885
5,VocalSound,AMAuT,97005989,END1-L2,0.8173210804789752,0.8752436647173489,0.05792258423837371
6,VocalSound,AMAuT,97005989,END2-L1,0.8148148148148148,0.873572820941242,0.05875800612642723
7,VocalSound,AMAuT,97005989,END2-L2,0.8061821219715957,0.8713450292397661,0.06516290726817042
8,VocalSound,AMAuT,97005989,ENSC-L1,0.721526037315511,0.8649401280980228,0.14341409078251177
9,VocalSound,AMAuT,97005989,ENSC-L2,0.7254246727930939,0.8390420495683654,0.1136173767752715
10,VocalSound,AMAuT,97005989,PSH-L1,0.8359788359788359,0.8423837371205792,0.006404901141743302
11,VocalSound,AMAuT,97005989,PSH-L2,0.8109161793372319,0.8156502367028683,0.004734057365636368
12,VocalSound,AMAuT,97005989,TST-L1,0.7813979392926761,0.8610414926204399,0.07964355332776385
13,VocalSound,AMAuT,97005989,TST-L2,0.7766638819270398,0.859927596769702,0.08326371484266215
