,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,AMAuT,97005989,WHN-L1,0.7268170426065163,0.8680033416875522,0.14118629908103597
1,VocalSound,AMAuT,97005989,WHN-L2,0.7142857142857143,0.8677248677248677,0.15343915343915338
2,VocalSound,AMAuT,97005989,ENQ-L1,0.7850181008075745,0.8315232525758841,0.046505151768309605
3,VocalSound,AMAuT,97005989,ENQ-L2,0.7858535226956279,0.8404344193817878,0.05458089668615984
4,VocalSound,AMAuT,97005989,END1-L1,0.8212197159565581,0.8641047062099694,0.042884990253411304
5,VocalSound,AMAuT,97005989,END1-L2,0.8173210804789752,0.8763575605680869,0.059036480089111665
6,VocalSound,AMAuT,97005989,END2-L1,0.8148148148148148,0.8688387635756056,0.05402394876079086
7,VocalSound,AMAuT,97005989,END2-L2,0.8064605959342801,0.8749651907546644,0.06850459482038429
8,VocalSound,AMAuT,97005989,ENSC-L1,0.721526037315511,0.8610414926204399,0.13951545530492893
9,VocalSound,AMAuT,97005989,ENSC-L2,0.7254246727930939,0.8323586744639376,0.10693400167084377
10,VocalSound,AMAuT,97005989,PSH-L1,0.8359788359788359,0.8334725703146756,-0.0025062656641603454
11,VocalSound,AMAuT,97005989,PSH-L2,0.8109161793372319,0.8075744917850181,-0.003341687552213868
12,VocalSound,AMAuT,97005989,TST-L1,0.7816764132553606,0.8554720133667502,0.07379560011138953
13,VocalSound,AMAuT,97005989,TST-L2,0.7766638819270398,0.8551935394040657,0.0785296574770259
