,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,PANNs,84778075,WHN-L1,0.8668894458368143,0.8969646338067391,0.03007518796992481
1,VocalSound,PANNs,84778075,WHN-L2,0.8624338624338624,0.8969646338067391,0.034530771372876634
2,VocalSound,PANNs,84778075,ENQ-L1,0.8624338624338624,0.8874965190754665,0.02506265664160401
3,VocalSound,PANNs,84778075,ENQ-L2,0.8618769145084935,0.8919521024784183,0.03007518796992481
4,VocalSound,PANNs,84778075,END1-L1,0.8950153160679476,0.9044834307992202,0.009468114731272625
5,VocalSound,PANNs,84778075,END1-L2,0.8905597326649958,0.9025341130604289,0.011974380395433082
6,VocalSound,PANNs,84778075,END2-L1,0.8880534670008354,0.9028125870231133,0.01475912002227786
7,VocalSound,PANNs,84778075,END2-L2,0.8805346700083542,0.9025341130604289,0.021999443052074685
8,VocalSound,PANNs,84778075,ENSC-L1,0.8404344193817878,0.8869395711500975,0.046505151768309716
9,VocalSound,PANNs,84778075,ENSC-L2,0.8434976329713172,0.8816485658590921,0.038150932887774935
10,VocalSound,PANNs,84778075,PSH-L1,0.8618769145084935,0.8866610971874129,0.024784182678919464
11,VocalSound,PANNs,84778075,PSH-L2,0.8468393205235311,0.873015873015873,0.026176552492341965
12,VocalSound,PANNs,84778075,TST-L1,0.3659147869674185,0.8891673628515734,0.5232525758841549
13,VocalSound,PANNs,84778075,TST-L2,0.3670286828181565,0.884990253411306,0.5179615705931495
