,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,PANNs,84778075,WHN-L1,0.8671679197994987,0.8994708994708994,0.03230297967140072
1,VocalSound,PANNs,84778075,WHN-L2,0.8624338624338624,0.8964076858813701,0.033973823447507656
2,VocalSound,PANNs,84778075,ENQ-L1,0.8624338624338624,0.8891673628515734,0.026733500417710943
3,VocalSound,PANNs,84778075,ENQ-L2,0.8618769145084935,0.8891673628515734,0.02729044834307992
4,VocalSound,PANNs,84778075,END1-L1,0.8950153160679476,0.9033695349484823,0.00835421888053467
5,VocalSound,PANNs,84778075,END1-L2,0.8905597326649958,0.9033695349484823,0.012809802283486493
6,VocalSound,PANNs,84778075,END2-L1,0.8880534670008354,0.9033695349484823,0.015316067947646839
7,VocalSound,PANNs,84778075,END2-L2,0.8805346700083542,0.9019771651350599,0.021442495126705707
8,VocalSound,PANNs,84778075,ENSC-L1,0.8404344193817878,0.8866610971874129,0.04622667780562517
9,VocalSound,PANNs,84778075,ENSC-L2,0.8434976329713172,0.8810916179337231,0.03759398496240596
10,VocalSound,PANNs,84778075,PSH-L1,0.8621553884711779,0.8863826232247285,0.024227234753550597
11,VocalSound,PANNs,84778075,PSH-L2,0.8468393205235311,0.872458925090504,0.025619604566972987
12,VocalSound,PANNs,84778075,TST-L1,0.3659147869674185,0.8913951545530493,0.5254803675856308
13,VocalSound,PANNs,84778075,TST-L2,0.3670286828181565,0.8863826232247285,0.519353940406572
