,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,HuBERT,96479942,WHN-L1,0.9353930031803726,0.9490231712857792,0.013630168105406626
1,SpeechCommandsV2,HuBERT,96479942,WHN-L2,0.9320308950477056,0.950658791458428,0.018627896410722378
2,SpeechCommandsV2,HuBERT,96479942,ENQ-L1,0.9344843253066788,0.944388914129941,0.009904588823262173
3,SpeechCommandsV2,HuBERT,96479942,ENQ-L2,0.942480690595184,0.9483870967741935,0.005906406179009505
4,SpeechCommandsV2,HuBERT,96479942,END1-L1,0.95765561108587,0.9609268514311676,0.003271240345297577
5,SpeechCommandsV2,HuBERT,96479942,END1-L2,0.9631076783280327,0.9647432985006815,0.001635620172648844
6,SpeechCommandsV2,HuBERT,96479942,END2-L1,0.9640163562017265,0.9682871422080872,0.004270786006360661
7,SpeechCommandsV2,HuBERT,96479942,END2-L2,0.9587460245343026,0.9641072239890959,0.005361199454793297
8,SpeechCommandsV2,HuBERT,96479942,ENSC-L1,0.9196728759654702,0.9389368468877782,0.019263970922308027
9,SpeechCommandsV2,HuBERT,96479942,ENSC-L2,0.9229441163107678,0.9363925488414357,0.013448432530667964
10,SpeechCommandsV2,HuBERT,96479942,PSH-L1,0.8268059972739664,0.9292139936392548,0.10240799636528841
11,SpeechCommandsV2,HuBERT,96479942,PSH-L2,0.698682417083144,0.9101317582916856,0.21144934120854153
12,SpeechCommandsV2,HuBERT,96479942,TST-L1,0.9431167651067697,0.9686506133575647,0.025533848250795077
13,SpeechCommandsV2,HuBERT,96479942,TST-L2,0.9407542026351658,0.9679236710586098,0.02716946842344392
