,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,HuBERT,96479942,WHN-L1,0.9353930031803726,0.9475692866878691,0.012176283507496555
1,SpeechCommandsV2,HuBERT,96479942,WHN-L2,0.9320308950477056,0.9489323034984098,0.016901408450704203
2,SpeechCommandsV2,HuBERT,96479942,ENQ-L1,0.9345751930940481,0.9459336665152204,0.011358473421172244
3,SpeechCommandsV2,HuBERT,96479942,ENQ-L2,0.942480690595184,0.9478418900499773,0.005361199454793297
4,SpeechCommandsV2,HuBERT,96479942,END1-L1,0.9577464788732394,0.9607451158564289,0.0029986369831894732
5,SpeechCommandsV2,HuBERT,96479942,END1-L2,0.9628350749659246,0.9651067696501591,0.002271694684234493
6,SpeechCommandsV2,HuBERT,96479942,END2-L1,0.9640163562017265,0.9671058609722853,0.003089504770558804
7,SpeechCommandsV2,HuBERT,96479942,END2-L2,0.9586551567469332,0.9640163562017265,0.005361199454793297
8,SpeechCommandsV2,HuBERT,96479942,ENSC-L1,0.9196728759654702,0.9385733757383008,0.018900499772830592
9,SpeechCommandsV2,HuBERT,96479942,ENSC-L2,0.9229441163107678,0.9380281690140845,0.015084052703316697
10,SpeechCommandsV2,HuBERT,96479942,PSH-L1,0.8268059972739664,0.9311222171740118,0.10431621990004536
11,SpeechCommandsV2,HuBERT,96479942,PSH-L2,0.698682417083144,0.9071331213084961,0.20845070422535206
12,SpeechCommandsV2,HuBERT,96479942,TST-L1,0.9431167651067697,0.9682871422080872,0.02517037710131753
13,SpeechCommandsV2,HuBERT,96479942,TST-L2,0.9407542026351658,0.9681962744207179,0.027442071785552025
