,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,HuBERT,96479942,WHN-L1,0.9353930031803726,0.9482053611994548,0.012812358019082204
1,SpeechCommandsV2,HuBERT,96479942,WHN-L2,0.9320308950477056,0.9497501135847342,0.017719218537028514
2,SpeechCommandsV2,HuBERT,96479942,ENQ-L1,0.9345751930940481,0.9454793275783735,0.010904134484325367
3,SpeechCommandsV2,HuBERT,96479942,ENQ-L2,0.942480690595184,0.9483870967741935,0.005906406179009505
4,SpeechCommandsV2,HuBERT,96479942,END1-L1,0.9577464788732394,0.9611085870059064,0.003362108132667019
5,SpeechCommandsV2,HuBERT,96479942,END1-L2,0.9628350749659246,0.9649250340754203,0.0020899591094957204
6,SpeechCommandsV2,HuBERT,96479942,END2-L1,0.9640163562017265,0.9685597455701954,0.004543389368468875
7,SpeechCommandsV2,HuBERT,96479942,END2-L2,0.9586551567469332,0.9633802816901409,0.004725124943207648
8,SpeechCommandsV2,HuBERT,96479942,ENSC-L1,0.9196728759654702,0.9386642435256701,0.018991367560199923
9,SpeechCommandsV2,HuBERT,96479942,ENSC-L2,0.9229441163107678,0.9383007723761927,0.015356656065424912
10,SpeechCommandsV2,HuBERT,96479942,PSH-L1,0.8268059972739664,0.9283961835529305,0.1015901862789641
11,SpeechCommandsV2,HuBERT,96479942,PSH-L2,0.698682417083144,0.9070422535211268,0.20835983643798273
12,SpeechCommandsV2,HuBERT,96479942,TST-L1,0.9431167651067697,0.9672875965470241,0.024170831440254448
13,SpeechCommandsV2,HuBERT,96479942,TST-L2,0.9407542026351658,0.9669241253975466,0.026169922762380726
