,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,HuBERT,96480458,WHN-L1,0.706573911573723,0.8483835794055259,0.14180966783180293
1,ReefSet,HuBERT,96480458,WHN-L2,0.7030326285765411,0.8445000743456592,0.14146744576911807
2,ReefSet,HuBERT,96480458,ENQ-L1,0.7009378014764909,0.7827511387425554,0.08181333726606455
3,ReefSet,HuBERT,96480458,ENQ-L2,0.7195015887005766,0.8043812932620413,0.08487970456146476
4,ReefSet,HuBERT,96480458,END1-L1,0.8340525335466525,0.9234101881226819,0.0893576545760294
5,ReefSet,HuBERT,96480458,END1-L2,0.8363880556072313,0.9038346117446289,0.06744655613739758
6,ReefSet,HuBERT,96480458,END2-L1,0.7927109067878376,0.8806982402299871,0.08798733344214948
7,ReefSet,HuBERT,96480458,END2-L2,0.7833111121327705,0.8482127465120823,0.06490163437931185
8,ReefSet,HuBERT,96480458,ENSC-L1,0.6561172161950378,0.7482960046486036,0.09217878845356575
9,ReefSet,HuBERT,96480458,ENSC-L2,0.6641383903592399,0.7592738945108557,0.09513550415161576
10,ReefSet,HuBERT,96480458,PSH-L1,0.8760642033398728,0.9522120972329289,0.0761478938930561
11,ReefSet,HuBERT,96480458,PSH-L2,0.8418823616817793,0.9142576658716853,0.07237530418990601
12,ReefSet,HuBERT,96480458,TST-L1,0.7248313032088559,0.9530487683269616,0.2282174651181057
13,ReefSet,HuBERT,96480458,TST-L2,0.7295974219421878,0.9480427315529677,0.2184453096107799
