,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,HuBERT,96480458,WHN-L1,0.706573911573723,0.8507286279676893,0.14415471639396638
1,ReefSet,HuBERT,96480458,WHN-L2,0.7030326285765411,0.8440790184973841,0.14104638992084295
2,ReefSet,HuBERT,96480458,ENQ-L1,0.7009378014764909,0.7808479226901164,0.0799101212136255
3,ReefSet,HuBERT,96480458,ENQ-L2,0.7195015887005766,0.802928141402778,0.08342655270220145
4,ReefSet,HuBERT,96480458,END1-L1,0.8340525335466525,0.922824201659559,0.08877166811290649
5,ReefSet,HuBERT,96480458,END1-L2,0.8363880556072313,0.9046995314318846,0.06831147582465336
6,ReefSet,HuBERT,96480458,END2-L1,0.7927109067878376,0.8826118564204435,0.08990094963260586
7,ReefSet,HuBERT,96480458,END2-L2,0.7833111121327705,0.8525698047156304,0.06925869258285988
8,ReefSet,HuBERT,96480458,ENSC-L1,0.6561172161950378,0.7475393262137983,0.09142211001876044
9,ReefSet,HuBERT,96480458,ENSC-L2,0.6641383903592399,0.7598779353470915,0.09573954498785153
10,ReefSet,HuBERT,96480458,PSH-L1,0.8760642033398728,0.9520201666789743,0.07595596333910148
11,ReefSet,HuBERT,96480458,PSH-L2,0.8418823616817793,0.9167225621054907,0.07484020042371142
12,ReefSet,HuBERT,96480458,TST-L1,0.7248313032088559,0.9559337244530197,0.2311024212441638
13,ReefSet,HuBERT,96480458,TST-L2,0.7295974219421878,0.9493866016098023,0.21978917966761446
