,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,HuBERT,96480458,WHN-L1,0.706573911573723,0.8529521762903407,0.14637826471661775
1,ReefSet,HuBERT,96480458,WHN-L2,0.7030326285765411,0.8503442182704279,0.1473115896938868
2,ReefSet,HuBERT,96480458,ENQ-L1,0.7009378014764909,0.7820357970221323,0.08109799554564145
3,ReefSet,HuBERT,96480458,ENQ-L2,0.7195015887005766,0.804690987945879,0.08518939924530244
4,ReefSet,HuBERT,96480458,END1-L1,0.8340525335466525,0.9227012026664552,0.08864866911980263
5,ReefSet,HuBERT,96480458,END1-L2,0.8363880556072313,0.9068357908434406,0.07044773523620929
6,ReefSet,HuBERT,96480458,END2-L1,0.7927109067878376,0.8813346051949761,0.08862369840713846
7,ReefSet,HuBERT,96480458,END2-L2,0.7833111121327705,0.8541696623125509,0.07085855017978038
8,ReefSet,HuBERT,96480458,ENSC-L1,0.6561172161950378,0.7475533625228008,0.09143614632776298
9,ReefSet,HuBERT,96480458,ENSC-L2,0.6641383903592399,0.760667768400639,0.09652937804139905
10,ReefSet,HuBERT,96480458,PSH-L1,0.8760642033398728,0.9519468202386555,0.07588261689878273
11,ReefSet,HuBERT,96480458,PSH-L2,0.8418823616817793,0.9159596401335948,0.07407727845181544
12,ReefSet,HuBERT,96480458,TST-L1,0.7248313032088559,0.9556386943470964,0.23080739113824045
13,ReefSet,HuBERT,96480458,TST-L2,0.7295974219421878,0.9514120384581677,0.2218146165159799
