,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,PANNs,84794009,WHN-L1,0.8149719506222,0.9448444883606142,0.12987253773841423
1,ReefSet,PANNs,84794009,WHN-L2,0.8080380280724937,0.9382511739142085,0.13021314584171484
2,ReefSet,PANNs,84794009,ENQ-L1,0.7616048175486504,0.8452892132688866,0.08368439572023623
3,ReefSet,PANNs,84794009,ENQ-L2,0.7688338578329816,0.8437198627815939,0.0748860049486123
4,ReefSet,PANNs,84794009,END1-L1,0.881543773036191,0.9280750404908982,0.04653126745470715
5,ReefSet,PANNs,84794009,END1-L2,0.8797007113203135,0.9328266777697654,0.05312596644945189
6,ReefSet,PANNs,84794009,END2-L1,0.8503896133037677,0.9238054191389983,0.07341580583523055
7,ReefSet,PANNs,84794009,END2-L2,0.8360756481340663,0.9092517936888029,0.07317614555473662
8,ReefSet,PANNs,84794009,ENSC-L1,0.7391453373319602,0.9027769889594044,0.1636316516274442
9,ReefSet,PANNs,84794009,ENSC-L2,0.7470279362767666,0.8938607699956215,0.14683283371885492
10,ReefSet,PANNs,84794009,PSH-L1,0.9325369075008675,0.9862220438610212,0.05368513636015371
11,ReefSet,PANNs,84794009,PSH-L2,0.9264962649515421,0.9819229480186799,0.055426683067137716
12,ReefSet,PANNs,84794009,TST-L1,0.7108148662707792,0.9616363414142836,0.2508214751435044
13,ReefSet,PANNs,84794009,TST-L2,0.682235192001929,0.9523249186072551,0.27008972660532615
