,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,PANNs,84794009,WHN-L1,0.8149720227728399,0.9447430154828292,0.12977099270998937
1,ReefSet,PANNs,84794009,WHN-L2,0.8080380022190669,0.9416073438034116,0.13356934158434475
2,ReefSet,PANNs,84794009,ENQ-L1,0.7616044358336234,0.84453081213221,0.08292637629858668
3,ReefSet,PANNs,84794009,ENQ-L2,0.7688336565522133,0.8433313960846487,0.07449773953243544
4,ReefSet,PANNs,84794009,END1-L1,0.8815435008868948,0.9272884829171953,0.04574498203030053
5,ReefSet,PANNs,84794009,END1-L2,0.8797005293566859,0.9307235107075003,0.0510229813508144
6,ReefSet,PANNs,84794009,END2-L1,0.8503900443014742,0.9223536582426185,0.07196361394114426
7,ReefSet,PANNs,84794009,END2-L2,0.83607555308804,0.9079410516742357,0.07186549858619562
8,ReefSet,PANNs,84794009,ENSC-L1,0.7391466967300875,0.9027299568665825,0.16358326013649505
9,ReefSet,PANNs,84794009,ENSC-L2,0.7470272205992129,0.8935069670201783,0.1464797464209654
10,ReefSet,PANNs,84794009,PSH-L1,0.9325372043097944,0.9855367034018248,0.05299949909203039
11,ReefSet,PANNs,84794009,PSH-L2,0.9264961445877001,0.9816794658585156,0.05518332127081549
12,ReefSet,PANNs,84794009,TST-L1,0.7108154489721951,0.9611531076224027,0.25033765865020763
13,ReefSet,PANNs,84794009,TST-L2,0.6822365986119964,0.9514535650072354,0.26921696639523907
