,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,PANNs,84794009,WHN-L1,0.8149651637747471,0.9442604238203796,0.1292952600456324
1,ReefSet,PANNs,84794009,WHN-L2,0.8080258107979453,0.9376085119916409,0.12958270119369553
2,ReefSet,PANNs,84794009,ENQ-L1,0.761602738074043,0.8423470982889122,0.08074436021486919
3,ReefSet,PANNs,84794009,ENQ-L2,0.7688263772825502,0.8371083064822041,0.06828192919965392
4,ReefSet,PANNs,84794009,END1-L1,0.8815413370900135,0.9280306210845641,0.046489283994550656
5,ReefSet,PANNs,84794009,END1-L2,0.8796959683479957,0.9307774439822264,0.05108147563423071
6,ReefSet,PANNs,84794009,END2-L1,0.8503870084394434,0.9233190984287818,0.07293208998933842
7,ReefSet,PANNs,84794009,END2-L2,0.8360701826873465,0.9079910425087822,0.0719208598214357
8,ReefSet,PANNs,84794009,ENSC-L1,0.7391384996997613,0.9020448645899448,0.1629063648901835
9,ReefSet,PANNs,84794009,ENSC-L2,0.747018855330469,0.894678977966471,0.14766012263600203
10,ReefSet,PANNs,84794009,PSH-L1,0.932536032393774,0.9856690444507421,0.053133012056968076
11,ReefSet,PANNs,84794009,PSH-L2,0.9264947943217189,0.9824764767053701,0.0559816823836512
12,ReefSet,PANNs,84794009,TST-L1,0.710804228914976,0.9604409135278045,0.2496366846128285
13,ReefSet,PANNs,84794009,TST-L2,0.6822369291123062,0.9531626598257142,0.2709257307134081
