,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,PANNs,84792981,WHN-L1,0.7128577919127669,0.03789186733303044,-0.6749659245797365
1,SpeechCommandsV2,PANNs,84792981,WHN-L2,0.7043162199000454,0.033984552476147206,-0.6703316674238983
2,SpeechCommandsV2,PANNs,84792981,ENQ-L1,0.752112676056338,0.039527487505679235,-0.7125851885506588
3,SpeechCommandsV2,PANNs,84792981,ENQ-L2,0.7645615629259428,0.040436165379373015,-0.7241253975465698
4,SpeechCommandsV2,PANNs,84792981,END1-L1,0.8368014538845979,0.03680145388459791,-0.8
5,SpeechCommandsV2,PANNs,84792981,END1-L2,0.8401635620172648,0.039618355293048614,-0.8005452067242163
6,SpeechCommandsV2,PANNs,84792981,END2-L1,0.8400726942298955,0.040254429804634256,-0.7998182644252613
7,SpeechCommandsV2,PANNs,84792981,END2-L2,0.8353475692866879,0.03907314856883235,-0.7962744207178555
8,SpeechCommandsV2,PANNs,84792981,ENSC-L1,0.6817810086324398,0.03716492503407542,-0.6446160835983644
9,SpeechCommandsV2,PANNs,84792981,ENSC-L2,0.6881417537482962,0.036983189459336666,-0.6511585642889596
10,SpeechCommandsV2,PANNs,84792981,PSH-L1,0.7043162199000454,0.03834620626987733,-0.6659700136301682
11,SpeechCommandsV2,PANNs,84792981,PSH-L2,0.567741935483871,0.03752839618355293,-0.530213539300318
12,SpeechCommandsV2,PANNs,84792981,TST-L1,0.7070422535211267,0.04207178555202181,-0.6649704679691049
13,SpeechCommandsV2,PANNs,84792981,TST-L2,0.6907769195820082,0.04507042253521127,-0.6457064970467968
