,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,PANNs,84792981,WHN-L1,0.7128577919127669,0.03780099954566106,-0.6750567923671058
1,SpeechCommandsV2,PANNs,84792981,WHN-L2,0.7043162199000454,0.03425715583825534,-0.67005906406179
2,SpeechCommandsV2,PANNs,84792981,ENQ-L1,0.752112676056338,0.039527487505679235,-0.7125851885506588
3,SpeechCommandsV2,PANNs,84792981,ENQ-L2,0.7645615629259428,0.04052703316674239,-0.7240345297592004
4,SpeechCommandsV2,PANNs,84792981,END1-L1,0.8368014538845979,0.036619718309859155,-0.8001817355747388
5,SpeechCommandsV2,PANNs,84792981,END1-L2,0.8401635620172648,0.03943661971830986,-0.8007269422989549
6,SpeechCommandsV2,PANNs,84792981,END2-L1,0.8399818264425262,0.040254429804634256,-0.7997273966378919
7,SpeechCommandsV2,PANNs,84792981,END2-L2,0.8353475692866879,0.03898228078146297,-0.7963652885052249
8,SpeechCommandsV2,PANNs,84792981,ENSC-L1,0.6817810086324398,0.037074057246706045,-0.6447069513857338
9,SpeechCommandsV2,PANNs,84792981,ENSC-L2,0.6881417537482962,0.036892321671967286,-0.6512494320763289
10,SpeechCommandsV2,PANNs,84792981,PSH-L1,0.7043162199000454,0.03816447069513857,-0.6661517492049068
11,SpeechCommandsV2,PANNs,84792981,PSH-L2,0.5678328032712403,0.03716492503407542,-0.5306678782371649
12,SpeechCommandsV2,PANNs,84792981,TST-L1,0.7070422535211267,0.04234438891412994,-0.6646978646069968
13,SpeechCommandsV2,PANNs,84792981,TST-L2,0.6907769195820082,0.0453430258973194,-0.6454338936846887
