,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,PANNs,84778075,WHN-L1,0.8668894458368143,0.8114731272626009,-0.055416318574213363
1,VocalSound,PANNs,84778075,WHN-L2,0.8624338624338624,0.808131439710387,-0.05430242272347541
2,VocalSound,PANNs,84778075,ENQ-L1,0.8624338624338624,0.8423837371205792,-0.020050125313283207
3,VocalSound,PANNs,84778075,ENQ-L2,0.8618769145084935,0.8471177944862155,-0.014759120022277972
4,VocalSound,PANNs,84778075,END1-L1,0.8950153160679476,0.8668894458368143,-0.028125870231133332
5,VocalSound,PANNs,84778075,END1-L2,0.8905597326649958,0.8560289612921191,-0.034530771372876634
6,VocalSound,PANNs,84778075,END2-L1,0.8880534670008354,0.8663324979114453,-0.02172096908939014
7,VocalSound,PANNs,84778075,END2-L2,0.8805346700083542,0.8610414926204399,-0.01949317738791423
8,VocalSound,PANNs,84778075,ENSC-L1,0.8404344193817878,0.8156502367028683,-0.024784182678919464
9,VocalSound,PANNs,84778075,ENSC-L2,0.8434976329713172,0.8145363408521303,-0.028961292119186854
10,VocalSound,PANNs,84778075,PSH-L1,0.8618769145084935,0.6246170983013088,-0.23725981620718462
11,VocalSound,PANNs,84778075,PSH-L2,0.8468393205235311,0.5717070453912559,-0.2751322751322751
12,VocalSound,PANNs,84778075,TST-L1,0.36563631300473404,0.6544138123085491,0.2887774993038151
13,VocalSound,PANNs,84778075,TST-L2,0.3670286828181565,0.6532999164578112,0.2862712336396547
