,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,PANNs,84778075,WHN-L1,0.8671679197994987,0.809802283486494,-0.05736563631300473
1,VocalSound,PANNs,84778075,WHN-L2,0.8624338624338624,0.8033973823447508,-0.059036480089111665
2,VocalSound,PANNs,84778075,ENQ-L1,0.8624338624338624,0.8412698412698413,-0.021164021164021163
3,VocalSound,PANNs,84778075,ENQ-L2,0.8618769145084935,0.8465608465608465,-0.01531606794764695
4,VocalSound,PANNs,84778075,END1-L1,0.8950153160679476,0.8652186020607073,-0.029796714007240266
5,VocalSound,PANNs,84778075,END1-L2,0.8905597326649958,0.8571428571428571,-0.03341687552213868
6,VocalSound,PANNs,84778075,END2-L1,0.8880534670008354,0.8649401280980228,-0.02311333890281264
7,VocalSound,PANNs,84778075,END2-L2,0.8805346700083542,0.8579782790309106,-0.022556390977443552
8,VocalSound,PANNs,84778075,ENSC-L1,0.8404344193817878,0.8137009189640768,-0.026733500417710943
9,VocalSound,PANNs,84778075,ENSC-L2,0.8434976329713172,0.8184349763297132,-0.02506265664160401
10,VocalSound,PANNs,84778075,PSH-L1,0.8621553884711779,0.6131996658312447,-0.24895572263993315
11,VocalSound,PANNs,84778075,PSH-L2,0.8468393205235311,0.596212754107491,-0.2506265664160401
12,VocalSound,PANNs,84778075,TST-L1,0.3659147869674185,0.6900584795321637,0.3241436925647452
13,VocalSound,PANNs,84778075,TST-L2,0.3670286828181565,0.6672236145920356,0.3001949317738791
