,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,PANNs,84778075,WHN-L1,0.8671679197994987,0.809245335561125,-0.05792258423837371
1,VocalSound,PANNs,84778075,WHN-L2,0.8624338624338624,0.8020050125313283,-0.060428849902534165
2,VocalSound,PANNs,84778075,ENQ-L1,0.8624338624338624,0.8404344193817878,-0.021999443052074685
3,VocalSound,PANNs,84778075,ENQ-L2,0.8618769145084935,0.8451684767474241,-0.01670843776106934
4,VocalSound,PANNs,84778075,END1-L1,0.8950153160679476,0.8660540239487607,-0.028961292119186854
5,VocalSound,PANNs,84778075,END1-L2,0.8905597326649958,0.8560289612921191,-0.034530771372876634
6,VocalSound,PANNs,84778075,END2-L1,0.8880534670008354,0.8674463937621832,-0.020607073238652185
7,VocalSound,PANNs,84778075,END2-L2,0.8805346700083542,0.860484544695071,-0.020050125313283207
8,VocalSound,PANNs,84778075,ENSC-L1,0.8404344193817878,0.8148148148148148,-0.025619604566972987
9,VocalSound,PANNs,84778075,ENSC-L2,0.8434976329713172,0.8206627680311891,-0.022834864940128097
10,VocalSound,PANNs,84778075,PSH-L1,0.8621553884711779,0.6246170983013088,-0.23753829016986905
11,VocalSound,PANNs,84778075,PSH-L2,0.8468393205235311,0.5836814257866889,-0.26315789473684215
12,VocalSound,PANNs,84778075,TST-L1,0.3659147869674185,0.6393762183235867,0.2734614313561682
13,VocalSound,PANNs,84778075,TST-L2,0.3670286828181565,0.6499582289055973,0.2829295460874408
