,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,AMAuT,99136586,WHN-L1,0.7833924745771733,0.9324496873478612,0.14905721277068784
1,ReefSet,AMAuT,99136586,WHN-L2,0.7675383825702811,0.9286627171080658,0.16112433453778474
2,ReefSet,AMAuT,99136586,ENQ-L1,0.6492840560773053,0.7832305020596988,0.13394644598239347
3,ReefSet,AMAuT,99136586,ENQ-L2,0.6568393429924552,0.8060096993557996,0.14917035636334441
4,ReefSet,AMAuT,99136586,END1-L1,0.827381358456152,0.9092280669786824,0.0818467085225304
5,ReefSet,AMAuT,99136586,END1-L2,0.8405321710597644,0.9102249230839248,0.06969275202416036
6,ReefSet,AMAuT,99136586,END2-L1,0.7671030725881708,0.8979133420332867,0.13081026944511587
7,ReefSet,AMAuT,99136586,END2-L2,0.7490785057536073,0.8763915837934437,0.12731307803983638
8,ReefSet,AMAuT,99136586,ENSC-L1,0.7066556536115489,0.7875091550506502,0.0808535014391013
9,ReefSet,AMAuT,99136586,ENSC-L2,0.6953192307769207,0.8174919917566701,0.12217276097974938
10,ReefSet,AMAuT,99136586,PSH-L1,0.796290460068526,0.8562000622971346,0.05990960222860864
11,ReefSet,AMAuT,99136586,PSH-L2,0.76728102797066,0.8365478974709926,0.06926686950033256
12,ReefSet,AMAuT,99136586,TST-L1,0.6703836411395191,0.9872364331026175,0.31685279196309846
13,ReefSet,AMAuT,99136586,TST-L2,0.6750957083485216,0.9832165539343615,0.30812084558583985
