,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,AMAuT,99136586,WHN-L1,0.7833925818815668,0.933514626617483,0.15012204473591617
1,ReefSet,AMAuT,99136586,WHN-L2,0.7675374323499219,0.9298898930913455,0.16235246074142362
2,ReefSet,AMAuT,99136586,ENQ-L1,0.6492843760216442,0.7853359292638106,0.13605155324216633
3,ReefSet,AMAuT,99136586,ENQ-L2,0.656838780913702,0.8051023992804339,0.14826361836673196
4,ReefSet,AMAuT,99136586,END1-L1,0.8273812565683852,0.9060948511193895,0.07871359455100424
5,ReefSet,AMAuT,99136586,END1-L2,0.8405319574945191,0.9074262475552818,0.06689429006076264
6,ReefSet,AMAuT,99136586,END2-L1,0.7671032936705859,0.8974749647853042,0.13037167111471826
7,ReefSet,AMAuT,99136586,END2-L2,0.7490781056217047,0.8793127284881297,0.13023462286642495
8,ReefSet,AMAuT,99136586,ENSC-L1,0.7066562689871698,0.7984290170427928,0.09177274805562297
9,ReefSet,AMAuT,99136586,ENSC-L2,0.6953166221533115,0.8163695819669807,0.12105295981366926
10,ReefSet,AMAuT,99136586,PSH-L1,0.7962904619624862,0.8601518297036225,0.06386136774113627
11,ReefSet,AMAuT,99136586,PSH-L2,0.7672810176152896,0.8417241916067763,0.0744431739914867
12,ReefSet,AMAuT,99136586,TST-L1,0.6703832213214267,0.986740487198117,0.31635726587669033
13,ReefSet,AMAuT,99136586,TST-L2,0.6750951888802983,0.9829501266402303,0.307854937759932
