,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,AMAuT,99136586,WHN-L1,0.7833939450435754,0.9325970340579993,0.14920308901442392
1,ReefSet,AMAuT,99136586,WHN-L2,0.7675402486561081,0.9292790823343553,0.16173883367824715
2,ReefSet,AMAuT,99136586,ENQ-L1,0.6492833999198883,0.7877174116145959,0.1384340116947076
3,ReefSet,AMAuT,99136586,ENQ-L2,0.6568383139104323,0.8076215345339788,0.15078322062354643
4,ReefSet,AMAuT,99136586,END1-L1,0.8273812357233382,0.905385997155158,0.07800476143181978
5,ReefSet,AMAuT,99136586,END1-L2,0.8405319321499127,0.9107660591696022,0.07023412701968945
6,ReefSet,AMAuT,99136586,END2-L1,0.7671032694010794,0.8959375842643855,0.1288343148633061
7,ReefSet,AMAuT,99136586,END2-L2,0.7490771605691036,0.8811358148472184,0.1320586542781148
8,ReefSet,AMAuT,99136586,ENSC-L1,0.7066590497507085,0.7824140980234622,0.0757550482727537
9,ReefSet,AMAuT,99136586,ENSC-L2,0.6953186617852359,0.8176218401339921,0.12230317834875615
10,ReefSet,AMAuT,99136586,PSH-L1,0.7962904799982782,0.8577396660514032,0.06144918605312499
11,ReefSet,AMAuT,99136586,PSH-L2,0.7672811210571784,0.837949999228685,0.07066887817150658
12,ReefSet,AMAuT,99136586,TST-L1,0.670383427827783,0.9860035439282302,0.31562011610044716
13,ReefSet,AMAuT,99136586,TST-L2,0.6750960341087495,0.9833125162213895,0.30821648211263997
