,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,AMAuT,97005989,WHN-L1,0.7268170426065163,0.8788638262322472,0.15204678362573099
1,VocalSound,AMAuT,97005989,WHN-L2,0.7142857142857143,0.8791423001949318,0.16485658590921748
2,VocalSound,AMAuT,97005989,ENQ-L1,0.7850181008075745,0.8576998050682261,0.07268170426065157
3,VocalSound,AMAuT,97005989,ENQ-L2,0.7861319966583125,0.858256752993595,0.07212475633528259
4,VocalSound,AMAuT,97005989,END1-L1,0.8212197159565581,0.8925090504037873,0.07128933444722918
5,VocalSound,AMAuT,97005989,END1-L2,0.8173210804789752,0.884433305485937,0.06711222500696179
6,VocalSound,AMAuT,97005989,END2-L1,0.8148148148148148,0.883876357560568,0.06906154274575327
7,VocalSound,AMAuT,97005989,END2-L2,0.8067390698969646,0.8863826232247285,0.07964355332776385
8,VocalSound,AMAuT,97005989,ENSC-L1,0.721526037315511,0.8716235032024505,0.1500974658869395
9,VocalSound,AMAuT,97005989,ENSC-L2,0.7254246727930939,0.8532442216652742,0.1278195488721804
10,VocalSound,AMAuT,97005989,PSH-L1,0.8359788359788359,0.858256752993595,0.02227791701475912
11,VocalSound,AMAuT,97005989,PSH-L2,0.8109161793372319,0.8407128933444723,0.029796714007240377
12,VocalSound,AMAuT,97005989,TST-L1,0.7816764132553606,0.8769145084934559,0.09523809523809523
13,VocalSound,AMAuT,97005989,TST-L2,0.7766638819270398,0.874129768866611,0.09746588693957114
