,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,AMAuT,97005989,WHN-L1,0.7268170426065163,0.8788638262322472,0.15204678362573099
1,VocalSound,AMAuT,97005989,WHN-L2,0.7142857142857143,0.8721804511278195,0.1578947368421052
2,VocalSound,AMAuT,97005989,ENQ-L1,0.7850181008075745,0.8532442216652742,0.06822612085769975
3,VocalSound,AMAuT,97005989,ENQ-L2,0.7858535226956279,0.8579782790309106,0.0721247563352827
4,VocalSound,AMAuT,97005989,END1-L1,0.8212197159565581,0.8886104149262044,0.06739069896964633
5,VocalSound,AMAuT,97005989,END1-L2,0.8173210804789752,0.8886104149262044,0.07128933444722918
6,VocalSound,AMAuT,97005989,END2-L1,0.8148148148148148,0.8866610971874129,0.07184628237259816
7,VocalSound,AMAuT,97005989,END2-L2,0.8061821219715957,0.8869395711500975,0.0807574491785018
8,VocalSound,AMAuT,97005989,ENSC-L1,0.721526037315511,0.8671679197994987,0.14564188248398768
9,VocalSound,AMAuT,97005989,ENSC-L2,0.7254246727930939,0.8504594820384294,0.1250348092453355
10,VocalSound,AMAuT,97005989,PSH-L1,0.8359788359788359,0.8526872737399053,0.01670843776106934
11,VocalSound,AMAuT,97005989,PSH-L2,0.8109161793372319,0.8373712057922584,0.02645502645502651
12,VocalSound,AMAuT,97005989,TST-L1,0.7813979392926761,0.8727373990531885,0.09133945976051239
13,VocalSound,AMAuT,97005989,TST-L2,0.7766638819270398,0.8763575605680869,0.09969367864104706
