,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,AMAuT,99136586,WHN-L1,0.7833931864343425,0.9188549133023314,0.13546172686798885
1,ReefSet,AMAuT,99136586,WHN-L2,0.7675404235847075,0.9069896174729163,0.13944919388820876
2,ReefSet,AMAuT,99136586,ENQ-L1,0.6492880689085575,0.7775922224667081,0.1283041535581506
3,ReefSet,AMAuT,99136586,ENQ-L2,0.6568341911263715,0.7890433900653598,0.1322091989389883
4,ReefSet,AMAuT,99136586,END1-L1,0.8273752942267417,0.9037539206108737,0.07637862638413195
5,ReefSet,AMAuT,99136586,END1-L2,0.8405342763640073,0.9044003343284455,0.06386605796443812
6,ReefSet,AMAuT,99136586,END2-L1,0.7671015894261265,0.8754798495336819,0.10837826010755536
7,ReefSet,AMAuT,99136586,END2-L2,0.7490759161269523,0.8594454186439443,0.11036950251699196
8,ReefSet,AMAuT,99136586,ENSC-L1,0.7066615872806219,0.837685818551983,0.1310242312713611
9,ReefSet,AMAuT,99136586,ENSC-L2,0.6953188030257024,0.8116773245759434,0.11635852155024107
10,ReefSet,AMAuT,99136586,PSH-L1,0.7962926168519278,0.8482557851296505,0.05196316827772274
11,ReefSet,AMAuT,99136586,PSH-L2,0.7672862389776608,0.8325863010038554,0.06530006202619465
12,ReefSet,AMAuT,99136586,TST-L1,0.6703819697505182,0.9819302917030484,0.3115483219525301
13,ReefSet,AMAuT,99136586,TST-L2,0.6750929087398017,0.9745688363662424,0.2994759276264407
