,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,AMAuT,99136586,WHN-L1,0.7833914619373816,0.9182306802264191,0.13483921828903744
1,ReefSet,AMAuT,99136586,WHN-L2,0.767540660055601,0.9100142534067878,0.1424735933511868
2,ReefSet,AMAuT,99136586,ENQ-L1,0.6492850283389425,0.7794806417367486,0.13019561339780605
3,ReefSet,AMAuT,99136586,ENQ-L2,0.6568352796117788,0.7856342421022134,0.12879896249043465
4,ReefSet,AMAuT,99136586,END1-L1,0.8273762628347071,0.9045281819518968,0.07715191911718966
5,ReefSet,AMAuT,99136586,END1-L2,0.8405329617833293,0.904489521811618,0.06395656002828876
6,ReefSet,AMAuT,99136586,END2-L1,0.7671030196041102,0.8777521643106533,0.11064914470654308
7,ReefSet,AMAuT,99136586,END2-L2,0.749077857914384,0.8545443242107807,0.10546646629639678
8,ReefSet,AMAuT,99136586,ENSC-L1,0.7066585364601664,0.8371531654142899,0.13049462895412345
9,ReefSet,AMAuT,99136586,ENSC-L2,0.6953179119475572,0.8133480943107303,0.11803018236317309
10,ReefSet,AMAuT,99136586,PSH-L1,0.7962919093024613,0.8485781681026054,0.05228625880014415
11,ReefSet,AMAuT,99136586,PSH-L2,0.7672853865848915,0.8330085986337974,0.06572321204890585
12,ReefSet,AMAuT,99136586,TST-L1,0.6703808435642569,0.9817597319453134,0.31137888838105654
13,ReefSet,AMAuT,99136586,TST-L2,0.67509471543033,0.9744793133563657,0.2993845979260358
