,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,AMAuT,99136586,WHN-L1,0.7833939334042697,0.4987909559839265,-0.2846029774203432
1,ReefSet,AMAuT,99136586,WHN-L2,0.7675408671907251,0.4973238258142973,-0.2702170413764278
2,ReefSet,AMAuT,99136586,ENQ-L1,0.6492901187771858,0.47232581402535506,-0.17696430475183073
3,ReefSet,AMAuT,99136586,ENQ-L2,0.6568327560229308,0.4792010321487645,-0.17763172387416626
4,ReefSet,AMAuT,99136586,END1-L1,0.8273759463404415,0.48445591273544036,-0.3429200336050012
5,ReefSet,AMAuT,99136586,END1-L2,0.8405338929808582,0.48604923782497905,-0.3544846551558792
6,ReefSet,AMAuT,99136586,END2-L1,0.7671006893409985,0.48511989769681013,-0.2819807916441884
7,ReefSet,AMAuT,99136586,END2-L2,0.7490810098830067,0.47776344251665653,-0.2713175673663502
8,ReefSet,AMAuT,99136586,ENSC-L1,0.7066614929394818,0.4716052367834791,-0.23505625615600267
9,ReefSet,AMAuT,99136586,ENSC-L2,0.6953206623290143,0.4604866041119151,-0.23483405821709924
10,ReefSet,AMAuT,99136586,PSH-L1,0.7962929674574211,0.49801807431411066,-0.2982748931433104
11,ReefSet,AMAuT,99136586,PSH-L2,0.7672865548511862,0.49895079831696326,-0.268335756534223
12,ReefSet,AMAuT,99136586,TST-L1,0.6703839776220678,0.5179266481477272,-0.15245732947434065
13,ReefSet,AMAuT,99136586,TST-L2,0.6750927603731053,0.515116716638767,-0.15997604373433827
