,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,PANNs,84794009,WHN-L1,0.8149721311449991,0.5180404140075175,-0.29693171713748157
1,ReefSet,PANNs,84794009,WHN-L2,0.808037687370316,0.5218729161614395,-0.2861647712088765
2,ReefSet,PANNs,84794009,ENQ-L1,0.7616036996836315,0.5308643462476302,-0.23073935343600127
3,ReefSet,PANNs,84794009,ENQ-L2,0.7688341704319708,0.5162021721270655,-0.25263199830490524
4,ReefSet,PANNs,84794009,END1-L1,0.8815435008466781,0.5231664626093421,-0.358377038237336
5,ReefSet,PANNs,84794009,END1-L2,0.8797006553855997,0.5384763214159803,-0.3412243339696194
6,ReefSet,PANNs,84794009,END2-L1,0.8503900601642741,0.5105205393822045,-0.33986952078206956
7,ReefSet,PANNs,84794009,END2-L2,0.8360759800168351,0.5171174367608589,-0.3189585432559763
8,ReefSet,PANNs,84794009,ENSC-L1,0.7391471966110201,0.5198351379033644,-0.2193120587076557
9,ReefSet,PANNs,84794009,ENSC-L2,0.7470268662383087,0.5223476795372386,-0.22467918670107012
10,ReefSet,PANNs,84794009,PSH-L1,0.9325374872896337,0.535006186360496,-0.3975313009291377
11,ReefSet,PANNs,84794009,PSH-L2,0.926496222835743,0.5295342849691573,-0.3969619378665856
12,ReefSet,PANNs,84794009,TST-L1,0.7108158000487751,0.5228288733928707,-0.18798692665590444
13,ReefSet,PANNs,84794009,TST-L2,0.682235876607973,0.5186207368216625,-0.16361513978631048
