,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,ReefSet,PANNs,84794009,WHN-L1,0.8149720744959752,0.5180321356156472,-0.296939938880328
1,ReefSet,PANNs,84794009,WHN-L2,0.8080379599781061,0.5218688933760659,-0.2861690666020402
2,ReefSet,PANNs,84794009,ENQ-L1,0.7616052872818398,0.5308554507899114,-0.23074983649192848
3,ReefSet,PANNs,84794009,ENQ-L2,0.7688321503231244,0.5162114533094224,-0.25262069701370193
4,ReefSet,PANNs,84794009,END1-L1,0.8815429837478427,0.5231475988051768,-0.3583953849426659
5,ReefSet,PANNs,84794009,END1-L2,0.8797015957314425,0.5384860160945266,-0.34121557963691584
6,ReefSet,PANNs,84794009,END2-L1,0.8503891079894291,0.5105342670431089,-0.33985484094632024
7,ReefSet,PANNs,84794009,END2-L2,0.8360752134092864,0.5170542547875194,-0.31902095862176694
8,ReefSet,PANNs,84794009,ENSC-L1,0.7391471104586403,0.5198137692073285,-0.21933334125131188
9,ReefSet,PANNs,84794009,ENSC-L2,0.7470260180034515,0.5223468982446047,-0.2246791197588468
10,ReefSet,PANNs,84794009,PSH-L1,0.9325365410296027,0.5350043865850413,-0.39753215444456136
11,ReefSet,PANNs,84794009,PSH-L2,0.9264968146475031,0.5295409177435456,-0.3969558969039575
12,ReefSet,PANNs,84794009,TST-L1,0.7108124510457298,0.5228422702304744,-0.1879701808152554
13,ReefSet,PANNs,84794009,TST-L2,0.682236097647769,0.5186376810213572,-0.16359841662641184
