,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,AMAuT,103072070,WHN-L1,0.7748296228986824,0.2958655156746933,-0.4789641072239891
1,SpeechCommandsV2,AMAuT,103072070,WHN-L2,0.7585642889595638,0.2917764652430713,-0.4667878237164925
2,SpeechCommandsV2,AMAuT,103072070,ENQ-L1,0.8451612903225807,0.3003180372557928,-0.5448432530667879
3,SpeechCommandsV2,AMAuT,103072070,ENQ-L2,0.8567923671058609,0.31194911403907316,-0.5448432530667877
4,SpeechCommandsV2,AMAuT,103072070,END1-L1,0.9038618809631985,0.35084052703316676,-0.5530213539300317
5,SpeechCommandsV2,AMAuT,103072070,END1-L2,0.9077691958200818,0.3461154020899591,-0.5616537937301227
6,SpeechCommandsV2,AMAuT,103072070,END2-L1,0.9084052703316674,0.3460245343025897,-0.5623807360290777
7,SpeechCommandsV2,AMAuT,103072070,END2-L2,0.902044525215811,0.3425715583825534,-0.5594729668332576
8,SpeechCommandsV2,AMAuT,103072070,ENSC-L1,0.7434802362562472,0.2865970013630168,-0.45688323489323035
9,SpeechCommandsV2,AMAuT,103072070,ENSC-L2,0.7491140390731486,0.2867787369377556,-0.462335302135393
10,SpeechCommandsV2,AMAuT,103072070,PSH-L1,0.7394820536119946,0.28723307587460245,-0.45224897773739214
11,SpeechCommandsV2,AMAuT,103072070,PSH-L2,0.5855520218082689,0.24152657882780554,-0.3440254429804634
12,SpeechCommandsV2,AMAuT,103072070,TST-L1,0.8871422080872331,0.3586551567469332,-0.5284870513402999
13,SpeechCommandsV2,AMAuT,103072070,TST-L2,0.8742389822807815,0.3551113130395275,-0.519127669241254
