,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,AMAuT,103072070,WHN-L1,0.7748296228986824,0.2959563834620627,-0.4788732394366197
1,SpeechCommandsV2,AMAuT,103072070,WHN-L2,0.7584734211721944,0.29168559745570194,-0.46678782371649247
2,SpeechCommandsV2,AMAuT,103072070,ENQ-L1,0.8451612903225807,0.3002271694684234,-0.5449341208541573
3,SpeechCommandsV2,AMAuT,103072070,ENQ-L2,0.8567923671058609,0.311676510676965,-0.5451158564288959
4,SpeechCommandsV2,AMAuT,103072070,END1-L1,0.9038618809631985,0.35084052703316676,-0.5530213539300317
5,SpeechCommandsV2,AMAuT,103072070,END1-L2,0.9077691958200818,0.3460245343025897,-0.561744661517492
6,SpeechCommandsV2,AMAuT,103072070,END2-L1,0.9084052703316674,0.3462971376646979,-0.5621081326669695
7,SpeechCommandsV2,AMAuT,103072070,END2-L2,0.902044525215811,0.342480690595184,-0.5595638346206271
8,SpeechCommandsV2,AMAuT,103072070,ENSC-L1,0.7434802362562472,0.2865061335756474,-0.45697410268059974
9,SpeechCommandsV2,AMAuT,103072070,ENSC-L2,0.7491140390731486,0.28714220808723306,-0.4619718309859155
10,SpeechCommandsV2,AMAuT,103072070,PSH-L1,0.7394820536119946,0.2870513402998637,-0.4524307133121309
11,SpeechCommandsV2,AMAuT,103072070,PSH-L2,0.5855520218082689,0.24161744661517492,-0.343934575193094
12,SpeechCommandsV2,AMAuT,103072070,TST-L1,0.8871422080872331,0.35892776010904137,-0.5282144479781917
13,SpeechCommandsV2,AMAuT,103072070,TST-L2,0.8742389822807815,0.35520218082689686,-0.5190368014538846
