,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,SpeechCommandsV2,AMAuT,103072070,WHN-L1,0.7747387551113131,0.2959563834620627,-0.47878237164925036
1,SpeechCommandsV2,AMAuT,103072070,WHN-L2,0.7585642889595638,0.2918673330304407,-0.46669695592912314
2,SpeechCommandsV2,AMAuT,103072070,ENQ-L1,0.84525215810995,0.3004997728305316,-0.5447523852794185
3,SpeechCommandsV2,AMAuT,103072070,ENQ-L2,0.8569741026805997,0.3117673784643344,-0.5452067242162653
4,SpeechCommandsV2,AMAuT,103072070,END1-L1,0.9037710131758292,0.3510222626079055,-0.5527487505679237
5,SpeechCommandsV2,AMAuT,103072070,END1-L2,0.9077691958200818,0.3460245343025897,-0.561744661517492
6,SpeechCommandsV2,AMAuT,103072070,END2-L1,0.9084052703316674,0.3462062698773285,-0.5621990004543389
7,SpeechCommandsV2,AMAuT,103072070,END2-L2,0.902044525215811,0.34266242616992276,-0.5593820990458882
8,SpeechCommandsV2,AMAuT,103072070,ENSC-L1,0.7437528396183553,0.2866878691503862,-0.45706497046796907
9,SpeechCommandsV2,AMAuT,103072070,ENSC-L2,0.749204906860518,0.28696047251249435,-0.46224443434802365
10,SpeechCommandsV2,AMAuT,103072070,PSH-L1,0.7395729213993639,0.2875056792367106,-0.4520672421626533
11,SpeechCommandsV2,AMAuT,103072070,PSH-L2,0.5855520218082689,0.2413448432530668,-0.3442071785552021
12,SpeechCommandsV2,AMAuT,103072070,TST-L1,0.8870513402998637,0.358836892321672,-0.5282144479781916
13,SpeechCommandsV2,AMAuT,103072070,TST-L2,0.8742389822807815,0.35538391640163564,-0.5188550658791458
