,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,PANNs,84778075,WHN-L1,0.8671679197994987,0.4525201893622946,-0.4146477304372041
1,VocalSound,PANNs,84778075,WHN-L2,0.8624338624338624,0.45168476747424113,-0.4107490949596213
2,VocalSound,PANNs,84778075,ENQ-L1,0.8624338624338624,0.695906432748538,-0.1665274296853244
3,VocalSound,PANNs,84778075,ENQ-L2,0.8618769145084935,0.7206906154274575,-0.14118629908103597
4,VocalSound,PANNs,84778075,END1-L1,0.8950153160679476,0.7627401837928154,-0.1322751322751322
5,VocalSound,PANNs,84778075,END1-L2,0.8905597326649958,0.7282094124199388,-0.16235032024505702
6,VocalSound,PANNs,84778075,END2-L1,0.8880534670008354,0.7705374547479811,-0.11751601225285435
7,VocalSound,PANNs,84778075,END2-L2,0.8805346700083542,0.7485380116959064,-0.13199665831244778
8,VocalSound,PANNs,84778075,ENSC-L1,0.8404344193817878,0.59676970203286,-0.2436647173489278
9,VocalSound,PANNs,84778075,ENSC-L2,0.8434976329713172,0.6090225563909775,-0.23447507658033973
10,VocalSound,PANNs,84778075,PSH-L1,0.8621553884711779,0.35004177109440265,-0.5121136173767753
11,VocalSound,PANNs,84778075,PSH-L2,0.8468393205235311,0.34809245335561123,-0.4987468671679198
12,VocalSound,PANNs,84778075,TST-L1,0.3659147869674185,0.4948482316903369,0.1289334447229184
13,VocalSound,PANNs,84778075,TST-L2,0.3670286828181565,0.5135059871901977,0.1464773043720412
