,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,PANNs,84778075,WHN-L1,0.8671679197994987,0.43079922027290446,-0.43636869952659424
1,VocalSound,PANNs,84778075,WHN-L2,0.8624338624338624,0.4553049289891395,-0.40712893344472295
2,VocalSound,PANNs,84778075,ENQ-L1,0.8624338624338624,0.7028682818156502,-0.15956558061821224
3,VocalSound,PANNs,84778075,ENQ-L2,0.8618769145084935,0.7237538290169869,-0.13812308549150654
4,VocalSound,PANNs,84778075,END1-L1,0.8950153160679476,0.7624617098301308,-0.13255360623781676
5,VocalSound,PANNs,84778075,END1-L2,0.8905597326649958,0.7348927875243665,-0.1556669451406293
6,VocalSound,PANNs,84778075,END2-L1,0.8880534670008354,0.7705374547479811,-0.11751601225285435
7,VocalSound,PANNs,84778075,END2-L2,0.8805346700083542,0.7488164856585909,-0.13171818434976323
8,VocalSound,PANNs,84778075,ENSC-L1,0.8404344193817878,0.6020607073238652,-0.23837371205792257
9,VocalSound,PANNs,84778075,ENSC-L2,0.8434976329713172,0.6115288220551378,-0.23196881091617938
10,VocalSound,PANNs,84778075,PSH-L1,0.8621553884711779,0.36535783904204955,-0.49679754942912835
11,VocalSound,PANNs,84778075,PSH-L2,0.8468393205235311,0.3391812865497076,-0.5076580339738235
12,VocalSound,PANNs,84778075,TST-L1,0.3659147869674185,0.505151768309663,0.1392369813422445
13,VocalSound,PANNs,84778075,TST-L2,0.3670286828181565,0.5084934558618769,0.1414647730437204
