,Dataset,Algorithm,Param No.,Corruption,Non-adapted,Adapted,Improved
0,VocalSound,AMAuT,97005989,WHN-L1,0.7268170426065163,0.8434976329713172,0.11668059036480094
1,VocalSound,AMAuT,97005989,WHN-L2,0.7142857142857143,0.8471177944862155,0.1328320802005012
2,VocalSound,AMAuT,97005989,ENQ-L1,0.7850181008075745,0.8123085491506544,0.02729044834307992
3,VocalSound,AMAuT,97005989,ENQ-L2,0.7858535226956279,0.8201058201058201,0.0342522974101922
4,VocalSound,AMAuT,97005989,END1-L1,0.8212197159565581,0.858813700918964,0.03759398496240596
5,VocalSound,AMAuT,97005989,END1-L2,0.8173210804789752,0.8646616541353384,0.04734057365636313
6,VocalSound,AMAuT,97005989,END2-L1,0.8148148148148148,0.8646616541353384,0.049846839320523584
7,VocalSound,AMAuT,97005989,END2-L2,0.8061821219715957,0.8654970760233918,0.0593149540517961
8,VocalSound,AMAuT,97005989,ENSC-L1,0.721526037315511,0.8457254246727931,0.12419938735728209
9,VocalSound,AMAuT,97005989,ENSC-L2,0.7254246727930939,0.8142578668894458,0.08883319409635193
10,VocalSound,AMAuT,97005989,PSH-L1,0.8359788359788359,0.8393205235310498,0.003341687552213868
11,VocalSound,AMAuT,97005989,PSH-L2,0.8109161793372319,0.8170426065162907,0.006126427179058758
12,VocalSound,AMAuT,97005989,TST-L1,0.7816764132553606,0.8248398774714564,0.04316346421609574
13,VocalSound,AMAuT,97005989,TST-L2,0.7766638819270398,0.8173210804789752,0.04065719855193539
